jerk_z,ag_y_mean,ag_y_max,g_z_min,ag_z_max,RMS_ag_y,ag_z_mean,accl_z,g_y_min,g_x_max,SMA_g,ag_x_max,VAR_ag_z,RMS_g_y,STD_g_x,MAD_g_y,g_z_max,MAD_g_z,accl_y,g_y_max,ag_x_mean,STD_g_z,accl_x,IQR_g_y,IQR_g_z,g_x_mean,VAR_g_z,ag_y_min,VAR_g_x,STD_ag_z,th_z,MAD_g_x,RMS_ag_x,g_z_mean,IQR_ag_z,IQR_g_x,g_y_mean,ag_x_min,SVM_g,STD_ag_x,ag_z_min,RMS_g_z,VAR_g_y,STD_g_y,MAD_ag_z,RMS_ag_z,VAR_ag_x,th_y,FFT_ag_z,th_x,FFT_g_y,FFT_g_z,MAD_ag_x,E_ag_y,FFT_ag_x,FFT_g_x,IQR_ag_x,MAD_ag_y,CM_a,g_x_min,RMS_g_x,IQR_ag_y,SVM_a,STD_ag_y,E_ag_x,jerk_y,E_ag_z,SMA_a,E_g_y,FFT_ag_y,VAR_ag_y,E_g_x,CM_g,jerk_x,E_g_z
0.0,0.13,0.133,-0.021,-0.731,0.13,-0.734,-0.0,0.008,-0.008,0.046,-0.661,0.0,0.019,0.003,0.004,-0.007,0.004,0.0,0.026,-0.665,0.004,-0.0,0.005,0.007,-0.014,0.0,0.128,0.0,0.002,2.396,0.002,0.665,-0.014,0.001,0.001,0.018,-0.668,0.027,0.002,-0.738,0.014,0.0,0.005,0.001,0.734,0.0,1.441,0.005,2.3,-0.009,0.016,0.001,0.168,-0.003,0.007,0.002,0.001,0.398,-0.018,0.015,0.001,0.998,0.002,4.42,0.0,5.38,1.528,0.004,0.005,0.0,0.002,0.016,0.0,0.002
0.0,0.13,0.134,-0.022,-0.732,0.13,-0.734,-0.0,-0.004,0.004,0.036,-0.659,0.0,0.012,0.006,0.006,-0.009,0.003,-0.0,0.026,-0.663,0.004,0.0,0.006,0.004,-0.009,0.0,0.124,0.0,0.002,2.398,0.006,0.663,-0.016,0.001,0.009,0.008,-0.667,0.021,0.002,-0.738,0.016,0.0,0.008,0.001,0.734,0.0,1.44,0.001,2.298,-0.023,0.022,0.002,0.168,0.002,0.029,0.002,0.002,0.398,-0.018,0.011,0.004,0.998,0.003,4.392,-0.0,5.393,1.527,0.001,-0.001,0.0,0.001,0.01,0.0,0.003
-0.0,0.13,0.133,-0.03,-0.73,0.13,-0.732,0.0,0.002,-0.012,0.046,-0.663,0.0,0.015,0.004,0.006,0.005,0.008,0.0,0.023,-0.666,0.009,-0.0,0.01,0.012,-0.018,0.0,0.126,0.0,0.003,2.394,0.004,0.666,-0.014,0.003,0.007,0.013,-0.67,0.028,0.002,-0.741,0.017,0.0,0.007,0.002,0.732,0.0,1.44,-0.004,2.301,0.01,0.0,0.002,0.168,0.01,0.023,0.004,0.002,0.399,-0.023,0.018,0.003,0.998,0.002,4.436,0.0,5.361,1.528,0.002,0.003,0.0,0.003,0.014,0.0,0.003
-0.0,0.13,0.132,-0.023,-0.728,0.13,-0.733,-0.0,0.011,-0.01,0.045,-0.663,0.0,0.015,0.002,0.002,-0.015,0.002,-0.0,0.019,-0.665,0.003,0.0,0.006,0.005,-0.012,0.0,0.126,0.0,0.003,2.396,0.001,0.665,-0.018,0.002,0.003,0.015,-0.668,0.027,0.001,-0.74,0.018,0.0,0.003,0.002,0.733,0.0,1.44,-0.004,2.3,-0.014,-0.012,0.001,0.169,-0.001,0.006,0.002,0.002,0.399,-0.014,0.012,0.003,0.998,0.002,4.424,-0.0,5.373,1.528,0.002,-0.005,0.0,0.001,0.014,-0.0,0.003
0.0,0.126,0.131,-0.025,-0.731,0.126,-0.733,0.0,0.009,-0.003,0.052,-0.66,0.0,0.015,0.014,0.004,-0.015,0.002,-0.0,0.023,-0.665,0.003,-0.0,0.007,0.002,-0.016,0.0,0.123,0.0,0.002,2.396,0.01,0.665,-0.021,0.002,0.006,0.015,-0.668,0.028,0.002,-0.739,0.021,0.0,0.005,0.002,0.733,0.0,1.444,0.001,2.3,0.005,-0.001,0.001,0.159,-0.004,-0.05,0.001,0.001,0.394,-0.056,0.022,0.001,0.998,0.002,4.416,-0.0,5.376,1.524,0.002,0.002,0.0,0.005,0.015,-0.0,0.005
0.0,0.178,0.182,-0.044,-0.763,0.178,-0.767,-0.0,0.007,0.01,0.045,-0.608,0.0,0.015,0.009,0.004,-0.007,0.009,0.0,0.022,-0.612,0.011,-0.0,0.009,0.012,-0.009,0.0,0.173,0.0,0.002,2.45,0.007,0.612,-0.019,0.003,0.004,0.014,-0.617,0.028,0.003,-0.77,0.022,0.0,0.005,0.002,0.767,0.0,1.391,0.004,2.229,-0.019,-0.052,0.003,0.317,-0.004,0.041,0.006,0.002,0.437,-0.019,0.013,0.004,0.998,0.003,3.746,-0.0,5.889,1.557,0.002,0.004,0.0,0.002,0.013,-0.0,0.005
-0.0,0.18,0.182,-0.018,-0.765,0.18,-0.768,0.0,-0.011,-0.009,0.04,-0.608,0.0,0.011,0.004,0.008,-0.007,0.002,-0.0,0.018,-0.61,0.003,-0.0,0.01,0.003,-0.015,0.0,0.178,0.0,0.001,2.45,0.003,0.61,-0.014,0.001,0.002,0.007,-0.614,0.024,0.002,-0.77,0.014,0.0,0.009,0.001,0.768,0.0,1.389,0.001,2.229,-0.021,0.012,0.002,0.324,0.004,-0.012,0.003,0.001,0.439,-0.024,0.016,0.002,0.997,0.001,3.726,-0.0,5.892,1.558,0.001,0.002,0.0,0.003,0.013,0.0,0.002
0.0,0.185,0.192,-0.026,-0.706,0.185,-0.733,0.0,-0.148,0.01,0.099,-0.617,0.0,0.087,0.013,0.032,0.015,0.01,-0.0,-0.019,-0.65,0.012,0.0,0.042,0.014,-0.007,0.0,0.176,0.0,0.021,2.388,0.011,0.65,-0.004,0.035,0.018,-0.077,-0.68,0.077,0.023,-0.763,0.013,0.002,0.041,0.019,0.734,0.001,1.384,-0.054,2.291,0.21,-0.012,0.021,0.341,0.057,-0.029,0.04,0.003,0.444,-0.035,0.015,0.003,0.998,0.004,4.226,-0.0,5.383,1.568,0.075,-0.006,0.0,0.002,0.018,-0.0,0.002
-0.0,0.199,0.209,-0.022,-0.701,0.199,-0.709,0.0,-0.014,0.011,0.073,-0.662,0.0,0.047,0.015,0.027,0.047,0.021,0.0,0.087,-0.672,0.023,0.0,0.049,0.039,-0.01,0.001,0.182,0.0,0.005,2.362,0.014,0.672,0.009,0.005,0.023,0.036,-0.683,0.048,0.006,-0.719,0.025,0.001,0.031,0.004,0.709,0.0,1.365,-0.013,2.311,-0.026,0.013,0.006,0.396,0.002,0.058,0.009,0.009,0.459,-0.038,0.018,0.013,0.996,0.01,4.512,-0.0,5.026,1.579,0.022,-0.043,0.0,0.003,0.012,0.0,0.006
-0.0,0.199,0.206,-0.032,-0.726,0.199,-0.729,0.0,-0.004,0.005,0.048,-0.646,0.0,0.027,0.007,0.013,-0.005,0.006,-0.0,0.07,-0.651,0.007,-0.0,0.006,0.008,-0.01,0.0,0.196,0.0,0.003,2.39,0.006,0.651,-0.018,0.003,0.007,0.019,-0.657,0.025,0.003,-0.735,0.019,0.0,0.019,0.002,0.729,0.0,1.372,-0.009,2.283,0.089,-0.017,0.003,0.397,0.003,-0.001,0.005,0.003,0.455,-0.022,0.012,0.005,0.998,0.004,4.237,-0.0,5.315,1.579,0.007,-0.011,0.0,0.002,0.013,0.0,0.004
0.0,0.202,0.226,-0.027,-0.708,0.202,-0.721,-0.0,-0.078,0.017,0.102,-0.651,0.0,0.051,0.046,0.043,0.054,0.018,0.001,0.079,-0.659,0.024,-0.0,0.086,0.017,-0.033,0.001,0.186,0.002,0.006,2.379,0.038,0.659,-0.005,0.007,0.048,0.004,-0.669,0.07,0.006,-0.729,0.024,0.003,0.051,0.005,0.721,0.0,1.368,-0.03,2.292,0.136,-0.108,0.005,0.408,0.038,-0.121,0.011,0.007,0.456,-0.118,0.056,0.006,0.998,0.01,4.345,0.0,5.193,1.582,0.026,0.034,0.0,0.032,0.02,0.0,0.006
-0.0,0.205,0.238,-0.051,-0.707,0.206,-0.738,-0.0,0.005,0.113,0.092,-0.63,0.0,0.046,0.045,0.018,0.003,0.013,-0.0,0.079,-0.639,0.016,0.001,0.032,0.022,0.013,0.0,0.193,0.002,0.013,2.41,0.036,0.639,-0.017,0.01,0.035,0.041,-0.654,0.052,0.008,-0.749,0.024,0.0,0.022,0.009,0.738,0.0,1.37,0.052,2.262,0.006,-0.016,0.007,0.423,-0.031,0.064,0.012,0.011,0.456,-0.033,0.047,0.009,0.997,0.015,4.084,0.0,5.441,1.582,0.022,0.053,0.0,0.022,0.019,0.0,0.006
0.0,0.219,0.261,-0.056,-0.715,0.22,-0.741,0.001,-0.008,0.002,0.137,-0.614,0.0,0.018,0.111,0.009,0.011,0.017,0.0,0.038,-0.631,0.02,0.001,0.007,0.032,-0.098,0.0,0.2,0.012,0.01,2.41,0.096,0.631,-0.022,0.007,0.153,0.013,-0.644,0.062,0.007,-0.753,0.03,0.0,0.012,0.007,0.741,0.0,1.359,-0.012,2.258,-0.067,0.068,0.005,0.486,0.021,0.217,0.005,0.018,0.46,-0.333,0.148,0.031,0.998,0.02,3.983,0.0,5.487,1.591,0.003,0.023,0.0,0.219,0.022,-0.0,0.009
0.0,0.324,0.339,-0.029,-0.669,0.324,-0.685,0.0,-0.044,0.024,0.151,-0.631,0.0,0.028,0.109,0.016,0.064,0.023,-0.0,0.017,-0.649,0.029,0.001,0.031,0.022,-0.094,0.001,0.28,0.012,0.009,2.329,0.095,0.649,-0.004,0.005,0.168,-0.02,-0.662,0.07,0.008,-0.702,0.029,0.0,0.019,0.006,0.685,0.0,1.238,-0.013,2.278,-0.087,0.163,0.006,1.049,-0.008,-0.63,0.007,0.011,0.526,-0.282,0.144,0.015,1.0,0.016,4.207,0.0,4.698,1.658,0.008,-0.067,0.0,0.209,0.026,-0.0,0.009
-0.0,0.342,0.351,-0.027,-0.645,0.342,-0.659,-0.0,-0.053,0.073,0.091,-0.656,0.0,0.03,0.056,0.018,0.004,0.006,0.0,0.027,-0.667,0.009,0.001,0.029,0.006,-0.008,0.0,0.329,0.003,0.011,2.294,0.053,0.667,-0.01,0.015,0.108,-0.019,-0.678,0.064,0.008,-0.677,0.013,0.001,0.023,0.009,0.659,0.0,1.22,-0.031,2.303,0.059,-0.021,0.007,1.169,0.012,0.02,0.014,0.005,0.531,-0.08,0.057,0.006,0.998,0.006,4.455,0.0,4.341,1.668,0.009,-0.019,0.0,0.032,0.021,0.0,0.002
0.0,0.333,0.345,-0.026,-0.642,0.333,-0.654,-0.0,-0.051,0.06,0.071,-0.668,0.0,0.031,0.036,0.026,0.009,0.012,0.0,0.037,-0.676,0.013,0.0,0.047,0.023,-0.005,0.0,0.326,0.001,0.008,2.286,0.031,0.676,-0.01,0.014,0.059,-0.001,-0.682,0.055,0.004,-0.666,0.016,0.001,0.031,0.007,0.654,0.0,1.233,0.032,2.314,0.028,0.013,0.004,1.107,-0.02,0.189,0.005,0.005,0.527,-0.052,0.036,0.007,0.998,0.006,4.571,0.0,4.275,1.663,0.01,0.028,0.0,0.013,0.019,-0.0,0.003
-0.0,0.342,0.357,-0.029,-0.605,0.342,-0.627,-0.0,-0.104,0.037,0.093,-0.682,0.0,0.05,0.035,0.029,0.028,0.013,-0.0,0.032,-0.698,0.016,-0.0,0.036,0.02,-0.028,0.0,0.323,0.001,0.019,2.242,0.03,0.698,0.001,0.032,0.04,-0.035,-0.718,0.054,0.012,-0.661,0.016,0.001,0.036,0.016,0.627,0.0,1.22,-0.076,2.351,0.116,-0.013,0.011,1.168,0.036,0.036,0.023,0.007,0.531,-0.087,0.045,0.009,1.0,0.009,4.876,-0.0,3.936,1.667,0.025,-0.013,0.0,0.02,0.022,-0.0,0.003
-0.0,0.369,0.382,-0.031,-0.582,0.369,-0.594,-0.0,-0.05,0.052,0.074,-0.708,0.0,0.026,0.041,0.02,0.026,0.012,0.0,0.022,-0.714,0.016,-0.0,0.036,0.01,-0.025,0.0,0.353,0.002,0.01,2.206,0.035,0.714,-0.004,0.016,0.054,-0.01,-0.722,0.054,0.004,-0.609,0.016,0.001,0.024,0.008,0.594,0.0,1.191,-0.028,2.367,0.043,0.02,0.003,1.36,-0.004,-0.058,0.005,0.006,0.538,-0.086,0.048,0.009,1.0,0.008,5.104,0.0,3.527,1.677,0.007,-0.033,0.0,0.023,0.017,0.0,0.003
-0.0,0.327,0.378,-0.133,-0.588,0.331,-0.619,-0.0,0.019,0.458,0.312,-0.697,0.001,0.058,0.173,0.02,-0.018,0.038,0.0,0.097,-0.71,0.042,0.002,0.029,0.071,0.199,0.002,0.23,0.03,0.032,2.221,0.168,0.71,-0.06,0.054,0.333,0.053,-0.719,0.234,0.008,-0.678,0.073,0.001,0.024,0.029,0.62,0.0,1.216,-0.017,2.366,-0.119,-0.019,0.007,1.096,0.001,-0.535,0.014,0.042,0.53,-0.003,0.264,0.071,0.999,0.049,5.036,0.0,3.846,1.656,0.033,-0.031,0.002,0.696,0.088,0.0,0.054
-0.0,0.205,0.252,-0.069,-0.644,0.207,-0.682,0.0,-0.011,0.204,0.245,-0.652,0.001,0.074,0.178,0.051,0.029,0.03,0.001,0.157,-0.698,0.033,0.002,0.091,0.054,-0.036,0.001,0.162,0.032,0.031,2.32,0.152,0.698,-0.027,0.058,0.26,0.047,-0.718,0.17,0.024,-0.725,0.042,0.003,0.057,0.029,0.683,0.001,1.36,-0.169,2.358,-0.096,0.065,0.018,0.43,0.077,-0.682,0.015,0.025,0.46,-0.323,0.181,0.045,0.994,0.029,4.876,-0.0,4.668,1.586,0.055,-0.141,0.001,0.328,0.047,-0.0,0.018
0.0,0.209,0.22,-0.072,-0.648,0.21,-0.677,-0.0,-0.096,-0.001,0.136,-0.669,0.0,0.073,0.013,0.067,-0.001,0.019,0.001,0.099,-0.7,0.022,0.0,0.125,0.03,-0.036,0.0,0.192,0.0,0.02,2.32,0.009,0.701,-0.033,0.03,0.009,0.004,-0.732,0.09,0.019,-0.716,0.04,0.005,0.073,0.016,0.677,0.0,1.356,-0.115,2.346,-0.251,-0.099,0.015,0.439,0.107,-0.002,0.029,0.007,0.466,-0.05,0.038,0.01,0.996,0.009,4.911,0.0,4.582,1.586,0.053,0.02,0.0,0.014,0.041,-0.0,0.016
-0.0,0.204,0.218,-0.074,-0.66,0.204,-0.681,-0.0,-0.084,0.059,0.109,-0.672,0.0,0.045,0.042,0.038,0.009,0.03,0.0,0.059,-0.7,0.032,-0.0,0.063,0.058,-0.007,0.001,0.189,0.002,0.014,2.322,0.034,0.7,-0.035,0.021,0.062,-0.001,-0.716,0.064,0.012,-0.706,0.047,0.002,0.045,0.012,0.681,0.0,1.364,-0.043,2.352,0.17,-0.071,0.01,0.415,0.029,-0.25,0.014,0.009,0.46,-0.064,0.042,0.016,0.998,0.01,4.896,-0.0,4.64,1.584,0.02,0.045,0.0,0.018,0.019,0.0,0.022
-0.0,0.185,0.21,-0.08,-0.681,0.186,-0.689,-0.0,-0.019,0.035,0.09,-0.682,0.0,0.037,0.016,0.023,0.004,0.02,0.0,0.076,-0.697,0.024,-0.0,0.035,0.025,0.009,0.001,0.16,0.0,0.005,2.335,0.013,0.697,-0.045,0.007,0.017,0.024,-0.708,0.062,0.007,-0.697,0.051,0.001,0.028,0.004,0.689,0.0,1.386,0.012,2.344,0.159,0.122,0.006,0.344,-0.001,-0.074,0.009,0.017,0.446,-0.019,0.018,0.036,0.998,0.019,4.853,0.0,4.753,1.571,0.013,0.033,0.0,0.003,0.02,0.0,0.026
0.0,0.113,0.169,-0.086,-0.618,0.117,-0.67,0.0,-0.22,0.208,0.251,-0.693,0.0,0.115,0.053,0.05,-0.016,0.016,0.001,-0.018,-0.73,0.02,0.001,0.052,0.019,0.109,0.0,0.053,0.003,0.021,2.31,0.046,0.73,-0.044,0.016,0.08,-0.098,-0.773,0.13,0.022,-0.699,0.048,0.004,0.061,0.016,0.67,0.0,1.453,0.002,2.389,-0.098,-0.061,0.018,0.137,0.014,0.196,0.025,0.023,0.386,0.045,0.121,0.028,0.998,0.03,5.335,-0.0,4.49,1.513,0.133,0.011,0.001,0.147,0.063,-0.0,0.023
0.0,0.024,0.043,-0.089,-0.572,0.028,-0.587,0.0,-0.094,0.061,0.128,-0.785,0.0,0.058,0.034,0.034,-0.015,0.023,0.001,0.02,-0.804,0.026,-0.0,0.058,0.043,-0.004,0.001,0.008,0.001,0.013,2.197,0.027,0.804,-0.052,0.022,0.036,-0.044,-0.816,0.088,0.011,-0.608,0.058,0.001,0.038,0.012,0.587,0.0,1.554,-0.043,2.515,0.011,0.039,0.01,0.008,0.035,0.033,0.016,0.013,0.2,-0.068,0.034,0.027,0.996,0.014,6.467,-0.0,3.447,1.415,0.034,0.063,0.0,0.012,0.033,-0.0,0.034
0.0,0.006,0.019,-0.045,-0.543,0.012,-0.563,-0.0,-0.066,0.1,0.089,-0.817,0.0,0.029,0.046,0.021,-0.011,0.008,-0.0,0.034,-0.824,0.009,0.001,0.037,0.011,0.0,0.0,-0.01,0.002,0.009,2.172,0.036,0.824,-0.03,0.006,0.045,-0.01,-0.835,0.048,0.006,-0.574,0.031,0.001,0.027,0.007,0.563,0.0,1.562,0.002,2.54,-0.04,-0.032,0.004,0.001,-0.004,-0.061,0.004,0.008,0.164,-0.083,0.046,0.016,0.998,0.01,6.788,0.0,3.167,1.397,0.008,-0.011,0.0,0.021,0.024,-0.0,0.01
-0.0,0.014,0.027,-0.046,-0.544,0.018,-0.562,0.0,0.016,-0.032,0.104,-0.819,0.0,0.031,0.013,0.007,-0.002,0.013,0.0,0.048,-0.823,0.015,0.0,0.007,0.02,-0.055,0.0,-0.004,0.0,0.008,2.173,0.01,0.823,-0.019,0.01,0.014,0.03,-0.831,0.07,0.004,-0.572,0.024,0.0,0.009,0.006,0.562,0.0,1.555,0.01,2.54,-0.04,-0.022,0.004,0.003,-0.007,-0.026,0.007,0.01,0.194,-0.079,0.056,0.018,0.996,0.011,6.772,0.0,3.157,1.4,0.01,-0.033,0.0,0.032,0.024,0.0,0.006
-0.0,0.019,0.048,-0.054,-0.56,0.024,-0.571,0.0,-0.051,0.092,0.107,-0.813,0.0,0.04,0.058,0.024,-0.001,0.011,0.001,0.091,-0.817,0.014,0.001,0.028,0.014,-0.021,0.0,-0.01,0.003,0.006,2.182,0.042,0.817,-0.024,0.01,0.044,0.02,-0.821,0.055,0.002,-0.578,0.028,0.001,0.035,0.005,0.571,0.0,1.549,0.021,2.53,0.097,-0.006,0.002,0.006,-0.007,-0.193,0.004,0.01,0.218,-0.138,0.061,0.008,0.997,0.014,6.668,-0.0,3.26,1.409,0.016,0.001,0.0,0.038,0.027,0.0,0.008
-0.0,0.036,0.047,-0.049,-0.585,0.036,-0.591,0.0,-0.022,0.047,0.089,-0.8,0.0,0.039,0.035,0.019,0.008,0.017,-0.0,0.086,-0.805,0.019,0.001,0.021,0.028,-0.029,0.0,0.025,0.001,0.006,2.202,0.024,0.805,-0.012,0.002,0.023,0.029,-0.811,0.054,0.003,-0.607,0.022,0.001,0.026,0.004,0.591,0.0,1.537,-0.013,2.508,0.032,0.066,0.002,0.013,-0.014,-0.05,0.004,0.006,0.252,-0.105,0.046,0.011,0.998,0.007,6.479,0.0,3.494,1.432,0.016,-0.04,0.0,0.021,0.023,0.0,0.005
0.0,0.026,0.039,-0.056,-0.563,0.027,-0.58,-0.0,-0.105,0.115,0.114,-0.8,0.0,0.051,0.066,0.039,-0.003,0.014,0.001,0.069,-0.809,0.017,0.001,0.06,0.02,-0.01,0.0,0.007,0.004,0.009,2.192,0.055,0.809,-0.02,0.011,0.1,0.008,-0.821,0.058,0.007,-0.597,0.027,0.003,0.051,0.007,0.58,0.0,1.544,-0.007,2.519,-0.126,-0.045,0.006,0.007,0.019,0.077,0.009,0.006,0.233,-0.112,0.067,0.007,0.997,0.008,6.545,0.0,3.368,1.415,0.026,0.008,0.0,0.045,0.024,-0.0,0.007
0.0,0.055,0.089,-0.005,-0.566,0.061,-0.608,0.0,0.026,-0.015,0.182,-0.753,0.001,0.106,0.049,0.04,0.073,0.02,0.001,0.201,-0.787,0.024,0.001,0.06,0.029,-0.058,0.001,0.009,0.002,0.023,2.231,0.034,0.787,0.029,0.03,0.046,0.094,-0.817,0.096,0.019,-0.645,0.038,0.002,0.049,0.019,0.608,0.0,1.509,0.037,2.478,-0.03,-0.031,0.016,0.037,-0.032,0.002,0.024,0.021,0.31,-0.191,0.076,0.034,0.998,0.025,6.197,-0.0,3.702,1.45,0.113,-0.051,0.001,0.058,0.046,-0.0,0.014
-0.0,0.136,0.187,-0.003,-0.638,0.14,-0.677,0.0,0.093,-0.049,0.265,-0.675,0.0,0.118,0.041,0.013,0.105,0.024,0.0,0.152,-0.719,0.031,-0.0,0.011,0.033,-0.099,0.001,0.082,0.002,0.022,2.313,0.037,0.719,0.049,0.029,0.069,0.116,-0.755,0.167,0.025,-0.719,0.058,0.0,0.017,0.018,0.677,0.001,1.434,0.027,2.38,-0.083,0.047,0.021,0.197,-0.03,0.157,0.037,0.03,0.404,-0.174,0.107,0.054,0.998,0.033,5.173,0.0,4.59,1.532,0.138,-0.065,0.001,0.115,0.076,0.0,0.033
0.0,0.216,0.234,0.035,-0.699,0.216,-0.708,0.001,-0.035,0.085,0.144,-0.664,0.0,0.019,0.052,0.013,0.154,0.024,-0.0,0.034,-0.669,0.033,0.001,0.014,0.032,0.037,0.001,0.192,0.003,0.005,2.358,0.046,0.669,0.07,0.007,0.084,-0.006,-0.681,0.099,0.005,-0.715,0.078,0.0,0.018,0.004,0.708,0.0,1.352,0.006,2.306,0.016,0.107,0.004,0.466,-0.02,-0.336,0.005,0.01,0.468,-0.055,0.063,0.016,0.998,0.012,4.477,0.0,5.009,1.592,0.004,-0.034,0.0,0.04,0.029,0.0,0.06
0.0,0.272,0.33,-0.137,-0.675,0.274,-0.696,0.001,-0.044,0.23,0.26,-0.61,0.0,0.051,0.14,0.035,0.204,0.085,0.0,0.087,-0.66,0.101,0.002,0.054,0.14,0.002,0.01,0.233,0.02,0.016,2.338,0.122,0.66,0.061,0.013,0.197,0.03,-0.686,0.202,0.02,-0.738,0.118,0.002,0.041,0.011,0.696,0.0,1.301,-0.073,2.303,-0.126,0.062,0.015,0.751,0.074,0.339,0.018,0.026,0.493,-0.236,0.14,0.043,0.996,0.031,4.357,0.0,4.844,1.628,0.026,-0.043,0.001,0.196,0.067,0.0,0.14
0.0,0.262,0.277,-0.081,-0.668,0.262,-0.693,-0.0,-0.14,0.027,0.132,-0.613,0.001,0.072,0.032,0.056,-0.023,0.019,0.001,0.034,-0.667,0.022,-0.0,0.101,0.035,-0.03,0.0,0.251,0.001,0.024,2.33,0.024,0.668,-0.043,0.02,0.02,-0.036,-0.691,0.054,0.024,-0.747,0.048,0.004,0.062,0.018,0.694,0.001,1.306,-0.122,2.314,-0.209,-0.026,0.019,0.688,0.134,0.017,0.02,0.005,0.494,-0.091,0.044,0.007,0.997,0.007,4.456,-0.0,4.809,1.622,0.051,0.008,0.0,0.019,0.028,-0.0,0.023
0.0,0.262,0.269,-0.018,-0.672,0.262,-0.694,0.0,0.011,-0.002,0.057,-0.659,0.0,0.04,0.007,0.018,0.005,0.005,0.0,0.07,-0.668,0.007,0.0,0.032,0.007,-0.012,0.0,0.251,0.0,0.009,2.344,0.006,0.668,-0.008,0.005,0.011,0.035,-0.692,0.038,0.011,-0.702,0.011,0.0,0.02,0.007,0.694,0.0,1.304,0.036,2.299,0.053,0.031,0.008,0.688,-0.039,0.006,0.007,0.004,0.496,-0.021,0.014,0.004,0.998,0.005,4.461,0.0,4.812,1.624,0.016,-0.01,0.0,0.002,0.014,-0.0,0.001
0.0,0.266,0.267,-0.019,-0.697,0.266,-0.7,0.0,0.013,-0.009,0.047,-0.657,0.0,0.018,0.003,0.003,-0.01,0.003,0.0,0.029,-0.66,0.004,0.0,0.002,0.006,-0.015,0.0,0.263,0.0,0.002,2.349,0.002,0.66,-0.015,0.003,0.003,0.017,-0.664,0.028,0.002,-0.703,0.015,0.0,0.004,0.002,0.701,0.0,1.301,0.002,2.292,0.008,0.009,0.002,0.707,-0.005,0.003,0.002,0.001,0.497,-0.02,0.015,0.002,0.998,0.001,4.352,0.0,4.907,1.626,0.003,0.001,0.0,0.002,0.016,-0.0,0.002
-0.0,0.266,0.268,-0.019,-0.699,0.266,-0.702,0.0,0.007,-0.011,0.045,-0.655,0.0,0.014,0.002,0.003,-0.013,0.002,-0.0,0.018,-0.658,0.002,0.0,0.004,0.003,-0.015,0.0,0.262,0.0,0.002,2.351,0.002,0.658,-0.017,0.003,0.003,0.013,-0.66,0.026,0.001,-0.706,0.017,0.0,0.003,0.002,0.702,0.0,1.301,0.001,2.291,-0.0,-0.006,0.001,0.705,-0.002,-0.003,0.002,0.002,0.497,-0.019,0.015,0.002,0.998,0.002,4.33,-0.0,4.925,1.625,0.002,-0.007,0.0,0.002,0.015,0.0,0.003
-0.0,0.268,0.271,-0.019,-0.699,0.268,-0.702,-0.0,0.013,-0.012,0.047,-0.655,0.0,0.015,0.002,0.001,-0.012,0.002,0.0,0.021,-0.657,0.002,0.0,0.001,0.003,-0.016,0.0,0.265,0.0,0.001,2.351,0.001,0.657,-0.016,0.002,0.001,0.015,-0.661,0.028,0.002,-0.704,0.016,0.0,0.002,0.001,0.702,0.0,1.299,0.003,2.289,0.002,-0.006,0.001,0.719,-0.004,-0.0,0.002,0.001,0.498,-0.019,0.016,0.002,0.998,0.002,4.318,0.0,4.924,1.627,0.002,0.003,0.0,0.002,0.016,0.0,0.003
-0.0,0.267,0.269,-0.021,-0.701,0.267,-0.704,0.0,0.013,-0.006,0.049,-0.653,0.0,0.018,0.004,0.003,-0.015,0.001,-0.0,0.023,-0.655,0.002,0.0,0.006,0.002,-0.012,0.0,0.266,0.0,0.002,2.354,0.003,0.655,-0.019,0.004,0.006,0.018,-0.656,0.03,0.001,-0.708,0.019,0.0,0.003,0.002,0.704,0.0,1.3,-0.005,2.286,-0.005,-0.0,0.001,0.715,-0.001,-0.001,0.002,0.001,0.498,-0.017,0.012,0.001,0.998,0.001,4.288,-0.0,4.959,1.626,0.003,-0.004,0.0,0.002,0.015,0.0,0.003
0.0,0.264,0.266,-0.021,-0.707,0.265,-0.709,-0.0,0.011,-0.01,0.048,-0.65,0.0,0.016,0.002,0.002,-0.015,0.002,-0.0,0.019,-0.652,0.002,-0.0,0.003,0.003,-0.014,0.0,0.263,0.0,0.001,2.36,0.001,0.652,-0.018,0.002,0.002,0.016,-0.653,0.028,0.001,-0.71,0.018,0.0,0.002,0.001,0.709,0.0,1.303,-0.0,2.281,0.01,-0.003,0.001,0.7,-0.002,0.006,0.003,0.001,0.496,-0.018,0.014,0.001,0.999,0.001,4.246,-0.0,5.025,1.625,0.003,0.001,0.0,0.002,0.016,0.0,0.003
0.0,0.265,0.268,-0.023,-0.708,0.265,-0.71,-0.0,0.013,-0.011,0.049,-0.647,0.0,0.017,0.003,0.002,-0.011,0.002,-0.0,0.022,-0.65,0.003,0.0,0.004,0.002,-0.015,0.0,0.262,0.0,0.001,2.362,0.002,0.65,-0.017,0.002,0.002,0.016,-0.652,0.028,0.002,-0.712,0.018,0.0,0.003,0.001,0.71,0.0,1.302,-0.003,2.28,0.001,-0.008,0.001,0.703,-0.002,0.013,0.002,0.001,0.497,-0.024,0.015,0.002,0.998,0.002,4.224,0.0,5.04,1.625,0.003,-0.004,0.0,0.002,0.016,-0.0,0.003
