ag_x,ag_y,ag_z,g_x,g_y,g_z
-0.417,0.224,-0.873,-0.036,0.043,0.047
-0.4,0.232,-0.88,-0.043,0.0,-0.026
-0.403,0.229,-0.875,-0.021,-0.015,-0.022
-0.403,0.238,-0.876,-0.01,0.015,-0.005
-0.405,0.242,-0.871,-0.013,0.008,-0.002
-0.408,0.235,-0.869,-0.025,0.003,-0.005
-0.406,0.239,-0.873,-0.02,0.005,-0.008
-0.407,0.245,-0.868,-0.012,0.026,-0.01
-0.403,0.243,-0.872,-0.015,0.015,-0.023
-0.407,0.242,-0.871,-0.016,0.016,-0.025
-0.407,0.237,-0.872,-0.022,0.01,-0.021
-0.407,0.24,-0.869,-0.015,0.005,-0.02
-0.407,0.239,-0.87,-0.014,0.006,-0.016
-0.406,0.245,-0.871,-0.016,0.006,-0.018
-0.409,0.24,-0.867,-0.014,0.009,-0.023
-0.405,0.243,-0.875,-0.013,0.016,-0.026
-0.409,0.24,-0.87,-0.011,0.014,-0.019
-0.409,0.24,-0.868,-0.014,0.009,-0.017
-0.408,0.242,-0.871,-0.011,0.01,-0.018
-0.409,0.243,-0.87,-0.018,0.014,-0.017
-0.408,0.245,-0.871,-0.023,0.011,-0.026
-0.41,0.241,-0.872,-0.018,0.013,-0.027
-0.408,0.242,-0.872,-0.019,0.013,-0.026
-0.412,0.24,-0.865,-0.017,0.017,-0.012
-0.407,0.246,-0.875,-0.01,0.009,-0.017
-0.406,0.244,-0.87,-0.01,0.01,-0.023
-0.408,0.245,-0.865,-0.014,0.017,-0.017
-0.407,0.246,-0.868,-0.01,0.007,-0.017
-0.408,0.244,-0.871,-0.017,0.008,-0.019
-0.408,0.245,-0.87,-0.014,0.007,-0.023
-0.408,0.244,-0.87,-0.011,0.01,-0.02
-0.412,0.245,-0.864,-0.013,0.016,-0.015
-0.407,0.245,-0.87,-0.011,0.006,-0.019
-0.41,0.246,-0.87,-0.01,0.013,-0.019
-0.411,0.247,-0.867,-0.012,0.007,-0.018
-0.409,0.246,-0.869,-0.015,0.004,-0.019
-0.41,0.246,-0.869,-0.016,0.009,-0.021
-0.413,0.244,-0.867,-0.013,0.008,-0.023
-0.413,0.244,-0.869,-0.017,0.007,-0.016
-0.413,0.244,-0.865,-0.013,0.012,-0.018
-0.409,0.246,-0.871,-0.007,0.02,-0.019
-0.413,0.246,-0.867,-0.012,0.015,-0.022
-0.411,0.244,-0.868,-0.015,0.009,-0.02
-0.412,0.246,-0.868,-0.013,0.01,-0.02
-0.412,0.247,-0.869,-0.013,0.012,-0.017
-0.411,0.247,-0.868,-0.012,0.011,-0.019
-0.412,0.247,-0.868,-0.013,0.01,-0.019
-0.412,0.246,-0.869,-0.013,0.013,-0.019
-0.411,0.247,-0.869,-0.014,0.017,-0.017
-0.409,0.25,-0.87,-0.013,0.025,-0.022
-0.411,0.244,-0.867,-0.01,0.015,-0.023
-0.41,0.249,-0.869,-0.011,0.013,-0.015
-0.414,0.245,-0.865,-0.01,0.021,-0.015
-0.406,0.25,-0.87,0.007,0.02,-0.028
-0.411,0.242,-0.867,-0.005,0.021,-0.025
-0.409,0.245,-0.868,-0.002,0.024,-0.015
-0.415,0.251,-0.853,0.027,0.05,-0.013
-0.395,0.237,-0.883,0.024,0.029,-0.021
-0.396,0.236,-0.877,-0.012,0.031,-0.025
-0.403,0.232,-0.876,-0.029,0.033,-0.027
-0.4,0.237,-0.877,-0.018,0.016,-0.03
-0.398,0.238,-0.876,-0.013,0.013,-0.021
-0.397,0.238,-0.875,-0.016,0.009,-0.018
-0.399,0.243,-0.877,-0.011,0.027,-0.019
-0.398,0.239,-0.875,-0.014,0.011,-0.023
-0.398,0.237,-0.878,-0.012,0.014,-0.022
-0.398,0.239,-0.876,-0.012,0.006,-0.018
-0.4,0.239,-0.873,-0.01,0.005,-0.02
-0.399,0.239,-0.877,-0.009,0.01,-0.019
-0.4,0.238,-0.876,-0.013,0.011,-0.02
-0.402,0.238,-0.876,-0.013,0.013,-0.022
-0.402,0.237,-0.875,-0.015,0.01,-0.019
-0.4,0.239,-0.877,-0.014,0.013,-0.018
-0.399,0.239,-0.878,-0.007,0.02,-0.021
-0.403,0.238,-0.872,-0.008,0.012,-0.021
-0.399,0.24,-0.876,-0.011,0.011,-0.021
-0.402,0.238,-0.878,-0.012,0.011,-0.022
-0.4,0.239,-0.875,-0.015,0.01,-0.019
-0.401,0.24,-0.874,-0.017,0.011,-0.022
-0.402,0.238,-0.876,-0.01,0.006,-0.024
-0.402,0.237,-0.874,-0.013,0.009,-0.017
-0.401,0.242,-0.874,-0.013,0.015,-0.019
-0.402,0.239,-0.874,-0.017,0.011,-0.023
-0.401,0.24,-0.879,-0.001,0.024,-0.033
-0.402,0.232,-0.875,-0.017,0.014,-0.022
-0.399,0.239,-0.875,-0.015,0.0,-0.019
-0.402,0.238,-0.875,-0.01,0.005,-0.018
-0.403,0.241,-0.873,-0.015,0.005,-0.02
-0.403,0.239,-0.875,-0.02,0.006,-0.023
-0.402,0.24,-0.873,-0.017,0.01,-0.024
-0.402,0.238,-0.872,-0.01,0.006,-0.017
-0.402,0.241,-0.877,-0.009,0.02,-0.013
-0.404,0.243,-0.869,-0.01,0.009,-0.023
-0.404,0.24,-0.874,-0.021,0.01,-0.02
-0.406,0.238,-0.874,-0.013,0.01,-0.017
-0.406,0.239,-0.872,-0.007,0.009,-0.013
-0.406,0.239,-0.872,-0.004,0.007,-0.012
-0.409,0.24,-0.872,-0.003,-0.002,-0.011
-0.439,0.249,-0.867,-0.123,-0.022,0.102
-0.394,0.277,-0.864,-0.068,-0.004,0.05
-0.41,0.269,-0.857,0.018,-0.033,-0.007
-0.413,0.253,-0.859,0.027,-0.015,-0.055
-0.403,0.252,-0.881,-0.003,-0.017,-0.082
-0.417,0.241,-0.873,-0.042,-0.054,-0.036
-0.425,0.271,-0.829,-0.009,-0.012,-0.049
-0.442,0.238,-0.851,0.032,-0.018,-0.01
-0.438,0.258,-0.851,0.04,-0.003,-0.011
-0.424,0.261,-0.853,0.001,-0.011,-0.028
-0.434,0.257,-0.854,0.011,-0.003,-0.009
-0.441,0.252,-0.852,-0.028,0.003,-0.022
-0.438,0.247,-0.856,-0.027,0.011,-0.017
-0.424,0.257,-0.863,-0.01,0.026,-0.024
-0.437,0.249,-0.852,0.032,0.0,-0.035
-0.433,0.246,-0.857,0.026,0.044,-0.027
-0.432,0.243,-0.86,0.048,0.075,-0.05
-0.428,0.233,-0.869,0.01,0.041,-0.031
-0.426,0.233,-0.865,-0.019,0.018,-0.037
-0.429,0.232,-0.866,-0.063,0.006,-0.033
-0.421,0.245,-0.862,-0.061,0.033,-0.053
-0.421,0.239,-0.865,-0.021,0.032,-0.044
-0.422,0.232,-0.87,-0.013,0.029,-0.023
-0.42,0.232,-0.863,0.001,0.021,-0.017
-0.417,0.236,-0.869,0.009,0.027,-0.025
-0.423,0.237,-0.87,0.001,0.002,-0.015
-0.422,0.235,-0.86,-0.013,-0.007,-0.009
-0.423,0.236,-0.866,-0.009,0.014,-0.022
-0.42,0.234,-0.867,-0.009,0.018,-0.027
-0.418,0.233,-0.869,-0.007,0.009,-0.015
-0.421,0.231,-0.868,-0.013,0.013,-0.019
-0.424,0.233,-0.861,-0.003,0.02,-0.016
-0.419,0.233,-0.869,-0.005,0.017,-0.016
-0.424,0.23,-0.869,-0.009,-0.002,-0.013
-0.424,0.225,-0.868,-0.038,-0.051,0.016
-0.431,0.24,-0.863,-0.035,-0.036,0.011
-0.43,0.243,-0.854,-0.034,-0.058,0.022
-0.428,0.249,-0.858,-0.036,-0.057,0.011
-0.445,0.255,-0.847,-0.04,-0.026,0.006
-0.436,0.273,-0.849,-0.013,0.03,-0.025
-0.437,0.249,-0.857,0.025,0.034,-0.047
-0.439,0.248,-0.849,0.094,0.074,-0.036
-0.438,0.227,-0.858,0.05,0.072,-0.025
-0.432,0.227,-0.876,-0.003,0.015,-0.019
-0.428,0.227,-0.869,-0.023,-0.004,0.005
-0.43,0.236,-0.856,-0.018,0.006,-0.002
-0.425,0.234,-0.869,-0.014,0.018,-0.009
-0.427,0.24,-0.868,-0.011,0.044,-0.018
-0.423,0.234,-0.861,-0.008,0.04,-0.024
-0.427,0.234,-0.868,-0.002,0.035,-0.023
-0.424,0.23,-0.867,-0.006,0.035,-0.019
-0.423,0.231,-0.868,-0.005,0.023,-0.023
-0.419,0.233,-0.867,-0.009,0.021,-0.015
-0.418,0.233,-0.871,-0.012,0.018,-0.023
-0.423,0.235,-0.861,-0.01,0.026,-0.021
-0.418,0.231,-0.869,-0.012,0.022,-0.021
-0.418,0.233,-0.869,-0.016,0.018,-0.021
-0.419,0.233,-0.865,-0.018,0.015,-0.02
-0.418,0.232,-0.869,-0.013,0.012,-0.018
-0.416,0.234,-0.871,-0.007,0.01,-0.022
-0.416,0.23,-0.87,-0.013,0.008,-0.018
-0.42,0.239,-0.867,-0.01,0.022,-0.016
-0.416,0.231,-0.869,-0.013,0.013,-0.018
-0.418,0.234,-0.868,-0.016,0.013,-0.016
-0.417,0.234,-0.869,-0.015,0.015,-0.016
-0.418,0.235,-0.868,-0.01,0.009,-0.018
-0.416,0.236,-0.87,-0.016,0.012,-0.017
-0.416,0.237,-0.87,-0.016,0.014,-0.02
-0.418,0.237,-0.868,-0.01,0.023,-0.015
-0.414,0.234,-0.871,-0.013,0.014,-0.02
-0.418,0.238,-0.868,-0.011,0.013,-0.019
-0.416,0.236,-0.869,-0.012,0.013,-0.015
-0.416,0.236,-0.866,-0.012,0.01,-0.018
-0.417,0.235,-0.87,-0.013,0.014,-0.019
-0.417,0.235,-0.868,-0.013,0.014,-0.018
-0.418,0.234,-0.869,-0.013,0.011,-0.019
-0.416,0.236,-0.871,-0.008,0.023,-0.019
-0.416,0.234,-0.869,-0.01,0.015,-0.019
-0.414,0.234,-0.87,-0.011,0.009,-0.019
-0.417,0.236,-0.87,-0.011,0.014,-0.022
-0.415,0.236,-0.87,-0.011,0.013,-0.019
-0.416,0.234,-0.868,-0.011,0.014,-0.019
-0.416,0.237,-0.87,-0.01,0.013,-0.02
-0.416,0.235,-0.869,-0.011,0.012,-0.019
-0.416,0.236,-0.869,-0.009,0.014,-0.017
-0.416,0.235,-0.87,-0.01,0.014,-0.018
-0.416,0.236,-0.87,-0.011,0.015,-0.02
-0.419,0.232,-0.864,-0.008,0.023,-0.018
-0.413,0.235,-0.871,-0.006,0.015,-0.019
-0.372,0.127,-0.915,-0.03,-0.014,-0.03
-0.382,0.132,-0.907,-0.04,-0.04,-0.029
-0.395,0.134,-0.897,-0.037,-0.046,-0.027
-0.405,0.136,-0.892,-0.022,-0.04,-0.02
-0.412,0.139,-0.89,-0.015,-0.025,-0.025
-0.416,0.14,-0.884,0.007,0.0,-0.037
-0.414,0.132,-0.89,0.012,0.017,-0.044
-0.411,0.128,-0.893,-0.007,0.03,-0.032
-0.406,0.125,-0.896,-0.042,0.048,-0.033
-0.39,0.128,-0.905,-0.11,0.045,-0.036
-0.393,0.144,-0.897,-0.132,0.026,-0.033
-0.399,0.155,-0.89,-0.071,0.018,-0.021
-0.396,0.157,-0.897,-0.041,0.008,-0.024
-0.407,0.157,-0.889,-0.023,0.011,-0.013
-0.404,0.158,-0.89,-0.074,0.021,-0.014
-0.397,0.171,-0.892,-0.037,0.023,0.0
-0.395,0.175,-0.892,0.013,0.041,-0.019
-0.395,0.165,-0.891,0.037,0.046,-0.037
-0.387,0.167,-0.898,0.088,0.067,-0.044
-0.392,0.138,-0.903,0.037,0.067,-0.008
-0.383,0.137,-0.899,-0.001,0.024,0.001
-0.37,0.14,-0.91,-0.001,0.057,-0.062
-0.372,0.147,-0.913,0.021,0.02,-0.026
-0.375,0.137,-0.911,-0.019,0.001,-0.017
-0.382,0.147,-0.899,-0.033,-0.007,-0.015
-0.386,0.142,-0.902,-0.024,0.007,0.006
-0.382,0.149,-0.904,-0.019,0.019,0.015
-0.38,0.144,-0.906,-0.019,0.014,0.003
-0.376,0.154,-0.904,-0.048,0.024,-0.015
-0.375,0.157,-0.908,-0.066,0.022,-0.013
-0.379,0.162,-0.903,-0.066,-0.004,-0.002
-0.388,0.159,-0.89,-0.072,0.01,-0.008
-0.383,0.174,-0.9,0.017,0.095,0.042
-0.365,0.183,-0.907,0.142,-0.004,0.157
-0.354,0.167,-0.907,0.129,-0.08,0.12
-0.367,0.142,-0.912,0.055,-0.073,0.042
-0.386,0.152,-0.906,-0.053,-0.073,-0.028
-0.41,0.166,-0.879,-0.058,-0.019,-0.057
-0.4,0.165,-0.887,-0.013,0.074,-0.029
-0.381,0.164,-0.904,-0.02,0.067,-0.013
-0.376,0.165,-0.906,-0.037,0.04,-0.03
-0.374,0.168,-0.903,-0.018,0.038,-0.036
-0.38,0.165,-0.898,0.032,0.026,-0.031
-0.376,0.152,-0.91,0.03,0.02,-0.042
-0.378,0.147,-0.904,0.011,0.037,-0.052
-0.375,0.146,-0.906,0.001,0.041,-0.05
-0.379,0.147,-0.912,-0.017,0.035,-0.026
-0.376,0.146,-0.905,-0.01,0.002,0.016
-0.365,0.142,-0.904,0.021,0.101,-0.019
-0.349,0.14,-0.921,-0.019,0.077,-0.078
-0.352,0.144,-0.921,-0.012,0.027,-0.061
-0.364,0.142,-0.911,0.002,-0.009,-0.03
-0.364,0.13,-0.91,0.025,-0.013,0.005
-0.366,0.133,-0.91,-0.037,0.005,-0.01
-0.341,0.144,-0.908,-0.094,0.095,-0.051
-0.362,0.159,-0.941,-0.078,-0.016,-0.187
-0.383,0.157,-0.905,-0.044,-0.205,-0.086
-0.406,0.16,-0.876,0.002,-0.177,0.001
-0.409,0.134,-0.88,0.056,-0.059,-0.022
-0.402,0.121,-0.899,-0.02,0.044,0.03
-0.403,0.149,-0.902,0.019,-0.032,0.036
-0.421,0.17,-0.876,-0.046,-0.146,0.027
-0.434,0.167,-0.865,0.109,-0.077,0.015
-0.432,0.12,-0.876,0.103,0.037,-0.019
-0.411,0.13,-0.904,-0.035,0.098,-0.062
-0.412,0.157,-0.879,-0.081,0.101,-0.036
-0.392,0.136,-0.897,-0.094,0.058,-0.001
-0.394,0.154,-0.903,-0.05,-0.021,-0.034
-0.424,0.141,-0.873,-0.013,-0.028,-0.089
-0.437,0.146,-0.879,-0.028,0.038,-0.029
-0.433,0.155,-0.881,-0.079,0.035,-0.043
-0.412,0.154,-0.888,-0.095,0.049,-0.04
-0.396,0.168,-0.892,-0.106,0.052,-0.012
-0.392,0.171,-0.887,-0.054,0.037,-0.032
-0.397,0.175,-0.898,-0.07,0.058,-0.035
-0.398,0.194,-0.89,-0.072,0.022,-0.039
-0.399,0.19,-0.886,-0.052,0.013,-0.021
-0.395,0.186,-0.893,-0.068,0.031,-0.015
-0.395,0.195,-0.892,-0.034,0.001,-0.001
-0.399,0.193,-0.886,0.006,0.003,0.008
-0.4,0.183,-0.893,0.012,0.003,0.004
-0.399,0.191,-0.889,0.067,-0.006,0.027
-0.398,0.196,-0.884,0.038,0.005,-0.004
-0.409,0.188,-0.882,0.017,0.017,-0.009
-0.406,0.185,-0.89,-0.004,0.013,-0.015
-0.404,0.181,-0.887,-0.015,0.014,-0.022
-0.402,0.181,-0.891,-0.022,0.014,-0.022
-0.397,0.183,-0.891,-0.014,0.015,-0.014
-0.398,0.185,-0.887,-0.005,0.008,-0.015
-0.402,0.186,-0.887,-0.005,0.025,-0.014
-0.397,0.183,-0.89,-0.005,0.01,-0.023
-0.399,0.182,-0.888,-0.012,0.017,-0.024
-0.4,0.18,-0.891,-0.013,0.015,-0.024
-0.401,0.18,-0.891,-0.013,0.01,-0.018
-0.399,0.182,-0.889,-0.013,0.01,-0.018
-0.399,0.183,-0.891,-0.014,0.009,-0.017
-0.401,0.183,-0.89,-0.013,0.009,-0.02
-0.4,0.182,-0.891,-0.008,0.006,-0.022
-0.401,0.184,-0.89,-0.009,0.026,-0.017
-0.398,0.181,-0.891,-0.007,0.007,-0.022
-0.4,0.181,-0.887,-0.014,0.016,-0.022
-0.399,0.181,-0.892,-0.015,0.015,-0.022
-0.399,0.182,-0.887,-0.013,0.009,-0.019
-0.399,0.182,-0.889,-0.015,0.015,-0.021
-0.398,0.183,-0.89,-0.013,0.014,-0.02
-0.401,0.182,-0.888,-0.014,0.012,-0.019
-0.4,0.181,-0.889,-0.013,0.011,-0.019
-0.4,0.183,-0.888,-0.013,0.012,-0.019
-0.399,0.183,-0.889,-0.013,0.012,-0.019
-0.401,0.184,-0.888,-0.009,0.025,-0.013
-0.396,0.184,-0.893,-0.009,0.011,-0.019
-0.399,0.182,-0.887,-0.012,0.016,-0.02
-0.399,0.183,-0.891,-0.016,0.016,-0.019
-0.4,0.182,-0.889,-0.013,0.008,-0.016
-0.399,0.183,-0.891,-0.012,0.012,-0.019
-0.399,0.185,-0.891,-0.012,0.013,-0.019
-0.399,0.183,-0.891,-0.013,0.011,-0.019
-0.399,0.182,-0.89,-0.014,0.012,-0.019
-0.399,0.183,-0.888,-0.012,0.011,-0.018
-0.399,0.183,-0.889,-0.011,0.011,-0.017
-0.402,0.181,-0.886,-0.007,0.014,-0.015
-0.397,0.183,-0.894,-0.01,0.016,-0.019
-0.401,0.181,-0.888,-0.011,0.014,-0.021
-0.399,0.183,-0.888,-0.013,0.011,-0.022
-0.398,0.18,-0.891,-0.01,0.011,-0.021
-0.398,0.183,-0.89,-0.012,0.01,-0.018
-0.401,0.181,-0.891,-0.012,0.011,-0.019
-0.399,0.182,-0.891,-0.014,0.01,-0.019
-0.401,0.182,-0.889,-0.017,0.012,-0.02
-0.401,0.183,-0.89,-0.014,0.014,-0.019
-0.399,0.183,-0.89,-0.015,0.012,-0.02
-0.403,0.179,-0.886,-0.016,-0.01,-0.02
-0.403,0.178,-0.892,-0.026,-0.006,0.0
-0.405,0.185,-0.881,-0.014,-0.002,0.003
-0.402,0.194,-0.885,-0.013,0.01,-0.021
-0.403,0.191,-0.889,-0.01,0.014,-0.027
-0.403,0.187,-0.887,-0.011,0.015,-0.026
-0.404,0.18,-0.888,-0.012,0.015,-0.027
-0.402,0.184,-0.89,-0.009,0.013,-0.022
-0.402,0.186,-0.887,-0.008,0.014,-0.019
-0.403,0.186,-0.887,-0.008,0.011,-0.019
-0.403,0.186,-0.888,-0.012,0.014,-0.023
-0.405,0.182,-0.886,-0.007,0.022,-0.017
-0.399,0.184,-0.89,-0.009,0.016,-0.021
-0.404,0.183,-0.888,-0.01,0.016,-0.021
-0.401,0.184,-0.887,-0.013,0.014,-0.018
-0.404,0.183,-0.889,-0.012,0.01,-0.018
-0.403,0.185,-0.89,-0.013,0.012,-0.018
-0.402,0.183,-0.889,-0.01,0.013,-0.018
-0.403,0.183,-0.887,-0.01,0.012,-0.018
-0.403,0.184,-0.889,-0.012,0.012,-0.02
-0.403,0.185,-0.887,-0.014,0.012,-0.02
-0.402,0.183,-0.889,-0.01,0.013,-0.019
-0.4,0.184,-0.89,-0.009,0.025,-0.018
-0.401,0.185,-0.888,-0.008,0.01,-0.02
-0.4,0.184,-0.889,-0.01,0.014,-0.021
-0.401,0.183,-0.891,-0.012,0.016,-0.021
-0.401,0.183,-0.888,-0.011,0.012,-0.017
-0.4,0.182,-0.889,-0.012,0.013,-0.021
-0.4,0.183,-0.889,-0.011,0.012,-0.019
-0.405,0.18,-0.886,0.005,0.006,-0.02
-0.401,0.188,-0.888,0.002,0.014,-0.038
-0.406,0.183,-0.887,-0.003,0.022,-0.064
-0.401,0.192,-0.884,0.022,0.086,-0.123
-0.389,0.169,-0.908,0.068,-0.048,-0.109
-0.417,0.141,-0.885,0.076,-0.157,-0.096
-0.442,0.128,-0.869,0.0,-0.128,-0.098
-0.443,0.137,-0.892,-0.015,-0.051,-0.092
-0.45,0.136,-0.87,-0.013,-0.088,-0.054
-0.444,0.13,-0.865,-0.085,-0.01,0.004
-0.446,0.145,-0.874,-0.107,0.046,0.029
-0.413,0.177,-0.925,-0.025,0.112,0.096
-0.425,0.182,-0.885,0.045,-0.073,0.07
-0.445,0.181,-0.865,0.022,-0.03,0.033
-0.451,0.188,-0.862,0.002,-0.035,-0.004
-0.449,0.168,-0.869,-0.011,-0.011,0.006
-0.454,0.164,-0.862,-0.006,0.014,0.02
-0.458,0.165,-0.868,-0.001,0.015,0.025
-0.455,0.162,-0.873,-0.002,-0.035,0.04
-0.46,0.17,-0.86,-0.004,-0.039,0.062
-0.454,0.184,-0.857,-0.017,-0.01,0.017
-0.455,0.185,-0.863,-0.012,-0.014,-0.002
-0.459,0.183,-0.862,0.006,-0.001,-0.002
-0.458,0.185,-0.863,-0.001,0.017,-0.016
-0.461,0.185,-0.858,-0.038,0.031,-0.011
-0.47,0.186,-0.853,-0.107,-0.076,-0.001
-0.464,0.186,-0.857,-0.046,-0.007,-0.031
-0.461,0.185,-0.857,-0.03,0.018,-0.027
-0.458,0.19,-0.857,-0.004,0.022,-0.023
-0.466,0.19,-0.855,0.014,0.031,-0.008
-0.467,0.195,-0.854,0.002,0.032,-0.021
-0.465,0.192,-0.856,-0.013,0.028,-0.035
-0.465,0.185,-0.856,-0.023,0.03,-0.037
-0.458,0.185,-0.863,-0.005,0.019,-0.027
-0.459,0.188,-0.856,-0.02,0.005,-0.031
-0.462,0.188,-0.857,-0.017,0.001,-0.037
-0.469,0.182,-0.854,-0.025,0.023,-0.054
-0.468,0.18,-0.858,-0.017,0.015,-0.029
-0.459,0.191,-0.857,-0.011,0.022,-0.009
-0.46,0.188,-0.858,-0.016,0.016,-0.021
-0.464,0.187,-0.859,-0.021,0.018,-0.032
-0.461,0.188,-0.863,-0.014,0.026,-0.02
-0.46,0.188,-0.857,-0.012,0.014,-0.019
-0.459,0.187,-0.859,-0.01,0.009,-0.018
-0.463,0.19,-0.858,-0.018,0.011,-0.025
-0.461,0.188,-0.856,-0.018,0.009,-0.019
-0.461,0.186,-0.86,-0.014,0.013,-0.023
-0.46,0.184,-0.86,-0.007,0.013,-0.015
-0.461,0.191,-0.861,0.006,0.003,-0.015
-0.466,0.198,-0.852,-0.008,-0.026,-0.062
-0.452,0.19,-0.864,0.011,0.09,-0.032
-0.447,0.197,-0.891,0.153,-0.044,-0.067
-0.469,0.151,-0.852,0.208,-0.264,-0.096
-0.49,0.114,-0.851,0.148,-0.112,0.013
-0.522,0.112,-0.838,0.08,-0.157,-0.001
-0.537,0.117,-0.829,0.032,-0.202,-0.003
-0.541,0.115,-0.821,0.042,-0.132,0.023
-0.547,0.11,-0.812,-0.001,-0.063,0.034
-0.56,0.116,-0.815,0.014,-0.046,0.009
-0.564,0.118,-0.809,0.005,-0.023,-0.018
-0.563,0.117,-0.803,-0.024,0.018,-0.027
-0.565,0.113,-0.812,-0.059,0.04,-0.019
-0.565,0.125,-0.811,-0.025,0.054,-0.022
-0.551,0.133,-0.826,0.006,0.002,-0.002
-0.552,0.122,-0.813,0.039,-0.034,-0.008
-0.561,0.121,-0.811,0.016,-0.015,-0.018
-0.571,0.12,-0.801,-0.022,0.016,-0.019
-0.568,0.122,-0.807,-0.031,0.019,-0.03
-0.569,0.113,-0.802,-0.04,0.021,-0.042
-0.562,0.118,-0.808,-0.06,0.05,-0.031
-0.553,0.125,-0.818,-0.065,0.068,-0.022
-0.554,0.129,-0.814,-0.033,0.025,-0.03
-0.558,0.125,-0.81,0.01,-0.009,-0.026
-0.558,0.118,-0.811,0.008,-0.001,-0.017
-0.558,0.125,-0.808,-0.012,0.011,-0.013
-0.56,0.119,-0.809,-0.024,0.021,-0.015
-0.558,0.122,-0.804,-0.013,0.008,-0.023
-0.554,0.126,-0.808,-0.022,0.026,-0.024
-0.552,0.125,-0.816,-0.045,0.062,-0.015
-0.55,0.137,-0.818,-0.044,0.044,-0.018
-0.552,0.126,-0.811,-0.005,0.001,-0.024
-0.554,0.129,-0.812,-0.018,0.022,-0.03
-0.55,0.134,-0.817,-0.022,0.014,-0.035
-0.551,0.133,-0.811,-0.039,0.036,-0.036
-0.553,0.123,-0.82,-0.018,-0.011,-0.051
-0.552,0.126,-0.812,0.002,0.001,-0.023
-0.549,0.128,-0.816,-0.031,0.03,-0.022
-0.545,0.139,-0.825,-0.009,0.008,-0.032
-0.558,0.109,-0.784,-0.078,0.204,0.027
-0.534,0.123,-0.821,-0.159,0.327,0.037
-0.501,0.162,-0.851,-0.153,0.262,0.009
-0.478,0.168,-0.858,-0.128,0.195,0.01
-0.46,0.18,-0.861,-0.147,0.165,0.032
-0.444,0.201,-0.873,-0.09,0.097,0.021
-0.447,0.2,-0.86,-0.083,0.05,-0.001
-0.451,0.203,-0.857,-0.084,0.075,0.007
-0.448,0.222,-0.856,-0.062,0.026,0.008
-0.431,0.203,-0.869,-0.058,0.032,0.025
-0.433,0.229,-0.865,-0.021,0.062,0.044
-0.426,0.24,-0.865,0.01,0.06,0.088
-0.415,0.24,-0.869,0.058,0.055,0.025
-0.413,0.212,-0.872,0.045,0.038,-0.005
-0.412,0.222,-0.877,0.086,0.043,0.0
-0.412,0.202,-0.886,0.074,0.047,0.017
-0.403,0.218,-0.894,0.015,-0.009,0.096
-0.414,0.23,-0.873,-0.013,-0.058,0.101
-0.411,0.23,-0.871,-0.052,-0.021,0.072
-0.411,0.24,-0.854,0.039,0.108,-0.004
-0.404,0.233,-0.902,-0.129,0.007,-0.018
-0.409,0.249,-0.871,-0.256,-0.069,-0.063
-0.413,0.267,-0.861,-0.222,-0.06,-0.088
-0.421,0.265,-0.848,-0.145,-0.038,-0.085
-0.436,0.285,-0.85,-0.089,-0.028,-0.034
-0.439,0.292,-0.839,-0.032,-0.011,-0.014
-0.438,0.291,-0.836,0.024,0.025,-0.015
-0.434,0.283,-0.847,0.066,0.035,-0.025
-0.434,0.276,-0.855,0.027,0.006,-0.016
-0.433,0.272,-0.849,-0.003,0.009,-0.021
-0.43,0.276,-0.852,0.005,0.01,-0.034
-0.433,0.268,-0.854,-0.015,-0.011,-0.042
-0.439,0.273,-0.851,-0.066,-0.023,-0.034
-0.443,0.274,-0.847,-0.041,-0.019,-0.019
-0.439,0.275,-0.848,-0.045,-0.021,-0.013
-0.444,0.286,-0.843,-0.054,-0.001,-0.033
-0.457,0.322,-0.832,-0.04,0.057,-0.048
-0.438,0.258,-0.847,-0.019,0.029,-0.043
-0.443,0.28,-0.847,-0.128,-0.023,-0.017
-0.449,0.291,-0.831,-0.115,-0.024,-0.038
-0.456,0.301,-0.826,0.015,-0.011,0.021
-0.447,0.309,-0.837,0.066,0.027,-0.033
-0.446,0.296,-0.834,0.033,0.03,0.006
-0.449,0.305,-0.828,0.07,0.013,0.036
-0.447,0.292,-0.838,0.07,0.029,0.006
-0.447,0.3,-0.84,-0.004,0.018,-0.018
-0.444,0.291,-0.837,-0.013,0.014,-0.046
-0.443,0.287,-0.842,0.03,0.025,-0.03
-0.449,0.276,-0.839,0.045,0.027,-0.019
-0.443,0.271,-0.846,0.062,0.029,-0.014
-0.44,0.263,-0.848,0.014,0.0,0.003
-0.437,0.272,-0.847,0.008,0.015,-0.011
-0.443,0.266,-0.85,0.018,0.004,-0.009
-0.437,0.269,-0.85,0.008,0.023,-0.013
-0.44,0.264,-0.85,-0.004,0.017,-0.014
-0.443,0.258,-0.844,0.015,0.01,-0.01
-0.44,0.265,-0.849,0.052,0.025,-0.003
-0.442,0.258,-0.85,0.051,0.033,-0.006
-0.435,0.255,-0.856,0.095,0.048,-0.021
-0.43,0.246,-0.863,0.072,0.039,-0.027
-0.428,0.237,-0.859,0.042,0.044,-0.022
-0.432,0.233,-0.863,0.066,0.031,-0.02
-0.428,0.217,-0.873,0.054,0.05,-0.039
-0.419,0.216,-0.875,0.083,0.087,-0.063
-0.413,0.196,-0.88,0.098,0.06,-0.04
-0.415,0.185,-0.89,0.019,0.015,-0.033
