a_x,a_y,a_z,g_x,g_y,g_z
-6.266,1.865,-7.209,-0.094,0.087,0.017
-6.151,1.937,-7.439,-0.099,0.102,-0.002
-5.986,1.992,-7.472,-0.025,0.056,0.034
-5.942,2.042,-7.511,-0.001,0.04,0.042
-5.947,2.131,-7.475,0.013,0.024,0.033
-6.007,2.143,-7.451,0.033,0.029,0.035
-5.918,2.059,-7.556,-0.019,0.035,0.013
-5.969,2.109,-7.46,-0.044,0.041,-0.016
-5.895,2.167,-7.554,-0.032,0.031,-0.001
-5.854,2.186,-7.568,-0.037,0.025,-0.005
-5.851,2.176,-7.568,-0.028,0.019,-0.013
-5.897,2.179,-7.542,-0.035,0.019,-0.026
-5.887,2.167,-7.523,-0.021,0.014,-0.023
-5.909,2.186,-7.506,-0.023,0.019,-0.02
-5.904,2.219,-7.573,-0.017,-0.002,-0.032
-5.95,2.164,-7.439,-0.017,-0.003,-0.034
-5.851,2.167,-7.518,-0.025,0.013,-0.026
-5.844,2.179,-7.575,-0.017,0.005,-0.023
-5.918,2.145,-7.499,-0.017,-0.002,-0.021
-5.95,2.191,-7.477,-0.014,0.003,-0.019
-5.918,2.219,-7.47,-0.02,0.003,-0.018
-5.918,2.195,-7.47,-0.025,0.011,-0.023
-5.914,2.205,-7.479,-0.027,0.018,-0.027
-5.947,2.162,-7.456,-0.016,0.022,-0.026
-5.986,2.172,-7.479,-0.009,0.029,-0.012
-5.938,2.167,-7.501,-0.013,0.012,-0.018
-5.892,2.191,-7.515,-0.015,0.018,-0.016
-5.906,2.205,-7.506,-0.016,0.017,-0.015
-5.926,2.193,-7.479,-0.018,0.014,-0.016
-5.899,2.179,-7.503,-0.017,0.017,-0.016
-5.909,2.2,-7.506,-0.017,0.017,-0.019
-5.911,2.193,-7.499,-0.015,0.015,-0.016
-5.904,2.212,-7.508,-0.018,0.02,-0.017
-5.904,2.188,-7.477,-0.018,0.018,-0.02
-5.868,2.205,-7.542,-0.016,0.021,-0.018
-5.897,2.191,-7.508,-0.012,0.01,-0.018
-5.897,2.21,-7.489,-0.01,0.013,-0.015
-5.878,2.205,-7.511,-0.012,0.013,-0.017
-5.873,2.205,-7.518,-0.011,0.017,-0.015
-5.895,2.2,-7.503,-0.014,0.015,-0.017
-5.88,2.222,-7.532,-0.013,0.015,-0.018
-5.897,2.2,-7.515,-0.013,0.015,-0.017
-5.878,2.205,-7.535,-0.01,0.017,-0.015
-5.866,2.195,-7.515,-0.021,0.017,-0.021
-5.902,2.212,-7.499,-0.01,0.023,-0.014
-5.827,2.207,-7.554,-0.013,0.018,-0.019
-5.883,2.203,-7.532,-0.014,0.018,-0.014
-5.856,2.212,-7.523,-0.015,0.014,-0.014
-5.856,2.205,-7.532,-0.012,0.013,-0.014
-5.851,2.219,-7.549,-0.007,0.013,-0.01
-5.851,2.222,-7.547,-0.013,0.017,-0.015
-5.847,2.219,-7.523,-0.015,0.017,-0.019
-5.839,2.21,-7.549,-0.014,0.012,-0.018
-5.851,2.21,-7.544,-0.013,0.011,-0.019
-5.839,2.212,-7.547,-0.013,0.015,-0.017
-5.868,2.2,-7.527,-0.017,0.019,-0.02
-5.804,2.205,-7.585,-0.013,0.02,-0.016
-5.835,2.21,-7.539,-0.011,0.012,-0.016
-5.842,2.227,-7.515,-0.012,0.013,-0.015
-5.849,2.203,-7.535,-0.014,0.017,-0.016
-5.813,2.224,-7.568,-0.015,0.016,-0.018
-5.808,2.207,-7.573,-0.016,0.013,-0.019
-5.844,2.21,-7.542,-0.015,0.01,-0.021
-5.835,2.193,-7.52,-0.013,0.008,-0.018
-5.827,2.21,-7.561,-0.013,0.013,-0.018
-5.832,2.212,-7.551,-0.011,0.014,-0.015
-5.847,2.212,-7.554,-0.015,0.012,-0.019
-5.82,2.21,-7.566,-0.015,0.02,-0.02
-5.849,2.207,-7.547,-0.013,0.011,-0.017
-5.844,2.205,-7.539,-0.012,0.01,-0.017
-5.83,2.198,-7.556,-0.013,0.016,-0.018
-5.82,2.219,-7.578,-0.014,0.015,-0.017
-5.827,2.207,-7.573,-0.013,0.013,-0.018
-5.827,2.21,-7.558,-0.012,0.016,-0.017
-5.811,2.207,-7.58,-0.013,0.016,-0.016
-5.82,2.205,-7.568,0.002,0.008,-0.017
-5.813,2.191,-7.554,0.009,0.011,-0.014
-5.871,2.195,-7.549,0.005,0.024,-0.01
-5.751,2.191,-7.609,-0.013,0.014,-0.018
-5.78,2.167,-7.59,-0.027,0.018,-0.027
-5.832,2.179,-7.575,-0.034,0.017,-0.024
-5.83,2.186,-7.537,-0.018,0.013,-0.015
-5.792,2.2,-7.585,-0.016,0.019,-0.013
-5.799,2.205,-7.602,-0.012,0.016,-0.014
-5.801,2.203,-7.573,-0.015,0.013,-0.017
-5.789,2.195,-7.594,-0.015,0.014,-0.018
-5.801,2.191,-7.568,-0.013,0.012,-0.017
-5.806,2.186,-7.532,-0.012,0.01,-0.018
-5.768,2.152,-7.647,-0.021,0.015,-0.022
-5.789,2.21,-7.573,-0.002,0.005,-0.013
-5.808,2.179,-7.551,-0.012,0.012,-0.015
-5.806,2.186,-7.606,-0.015,0.016,-0.016
-5.784,2.215,-7.578,-0.012,0.015,-0.016
-5.796,2.181,-7.58,-0.012,0.014,-0.016
-5.782,2.2,-7.594,-0.012,0.015,-0.017
-5.806,2.191,-7.599,-0.014,0.015,-0.013
-5.78,2.205,-7.594,-0.01,0.013,-0.014
-5.78,2.195,-7.587,-0.012,0.013,-0.015
-5.765,2.195,-7.623,-0.015,0.021,-0.014
-5.787,2.205,-7.587,-0.013,0.014,-0.01
-5.789,2.21,-7.597,-0.011,0.015,-0.013
-5.78,2.203,-7.606,-0.013,0.014,-0.02
-5.763,2.217,-7.602,-0.015,0.014,-0.02
-5.782,2.191,-7.604,-0.013,0.013,-0.018
-5.753,2.2,-7.597,-0.014,0.014,-0.017
-5.775,2.207,-7.606,-0.013,0.015,-0.018
-5.76,2.217,-7.609,-0.015,0.011,-0.019
-5.768,2.229,-7.609,-0.009,0.018,-0.014
-5.748,2.198,-7.623,-0.015,0.012,-0.019
-5.756,2.212,-7.614,-0.013,0.014,-0.018
-5.756,2.21,-7.614,-0.015,0.013,-0.018
-5.76,2.2,-7.621,-0.014,0.012,-0.017
-5.746,2.215,-7.609,-0.014,0.013,-0.018
-5.77,2.203,-7.621,-0.015,0.016,-0.016
-5.775,2.205,-7.616,-0.012,0.016,-0.016
-5.756,2.2,-7.611,-0.015,0.015,-0.018
-5.76,2.224,-7.616,-0.015,0.018,-0.018
-5.782,2.217,-7.59,-0.011,0.02,-0.017
-5.72,2.193,-7.647,-0.015,0.02,-0.02
-5.758,2.193,-7.623,-0.013,0.015,-0.018
-5.739,2.207,-7.621,-0.012,0.012,-0.017
-5.748,2.203,-7.621,-0.013,0.012,-0.017
-5.732,2.191,-7.657,-0.013,0.014,-0.019
-5.746,2.212,-7.621,-0.011,0.014,-0.017
-5.751,2.198,-7.606,-0.011,0.013,-0.016
-5.753,2.195,-7.628,-0.012,0.013,-0.016
-5.748,2.215,-7.63,-0.011,0.015,-0.015
-5.746,2.2,-7.606,-0.015,0.016,-0.016
-5.705,2.198,-7.657,-0.017,0.023,-0.02
-5.727,2.205,-7.647,-0.013,0.012,-0.017
-5.727,2.21,-7.626,-0.013,0.007,-0.019
-5.739,2.195,-7.626,-0.013,0.011,-0.019
-5.732,2.191,-7.63,-0.011,0.011,-0.017
-5.741,2.205,-7.616,-0.008,0.009,-0.016
-5.748,2.2,-7.638,-0.008,0.011,-0.014
-5.758,2.184,-7.638,-0.012,0.012,-0.014
-5.734,2.2,-7.609,-0.015,0.015,-0.019
-5.763,2.186,-7.633,-0.016,0.013,-0.019
-5.732,2.222,-7.623,-0.003,0.02,-0.014
-5.751,2.14,-7.654,-0.026,0.017,-0.026
-5.701,2.191,-7.669,-0.019,0.021,-0.017
-5.722,2.219,-7.642,-0.001,0.011,-0.013
-5.717,2.191,-7.645,-0.011,0.013,-0.014
-5.715,2.2,-7.633,-0.019,0.012,-0.022
-5.72,2.184,-7.661,-0.016,0.018,-0.02
-5.722,2.207,-7.642,-0.004,0.012,-0.009
-5.708,2.186,-7.659,-0.011,0.013,-0.016
-5.708,2.195,-7.664,-0.018,0.018,-0.022
-5.729,2.205,-7.649,-0.013,0.021,-0.016
-5.672,2.176,-7.671,-0.016,0.014,-0.022
-5.701,2.191,-7.661,-0.012,0.014,-0.018
-5.703,2.207,-7.647,-0.013,0.014,-0.018
-5.689,2.2,-7.657,-0.013,0.012,-0.017
-5.71,2.179,-7.664,-0.018,0.014,-0.019
-5.725,2.176,-7.654,-0.018,0.015,-0.019
-5.713,2.193,-7.645,-0.016,0.009,-0.019
-5.722,2.179,-7.642,-0.018,0.01,-0.022
-5.72,2.193,-7.673,-0.016,0.012,-0.02
-5.689,2.184,-7.707,-0.014,0.022,-0.02
-5.701,2.198,-7.673,-0.013,0.014,-0.017
-5.705,2.193,-7.647,-0.015,0.019,-0.021
-5.674,2.195,-7.683,-0.01,0.014,-0.019
-5.698,2.169,-7.666,-0.022,0.011,-0.019
-5.72,2.172,-7.647,-0.019,0.01,-0.017
-5.703,2.193,-7.671,-0.011,0.01,-0.014
-5.713,2.195,-7.676,-0.013,0.009,-0.014
-5.701,2.21,-7.659,-0.015,0.019,-0.015
-5.713,2.198,-7.647,-0.015,0.011,-0.016
-5.691,2.198,-7.669,-0.013,0.012,-0.017
-5.72,2.205,-7.666,-0.014,0.014,-0.018
-5.71,2.203,-7.661,-0.015,0.013,-0.017
-5.705,2.193,-7.661,-0.016,0.013,-0.019
-5.708,2.2,-7.659,-0.014,0.012,-0.017
-5.705,2.203,-7.654,-0.013,0.014,-0.016
-5.713,2.179,-7.645,-0.017,0.01,-0.017
-5.686,2.212,-7.693,-0.011,0.016,-0.015
-5.696,2.2,-7.654,-0.012,0.008,-0.017
-5.715,2.203,-7.64,-0.012,0.007,-0.019
-5.734,2.191,-7.647,-0.012,0.013,-0.018
-5.703,2.203,-7.654,-0.011,0.018,-0.013
-5.701,2.207,-7.666,-0.012,0.014,-0.016
-5.708,2.2,-7.664,-0.014,0.01,-0.021
-5.713,2.193,-7.647,-0.014,0.012,-0.018
-5.713,2.188,-7.64,-0.01,0.013,-0.017
-5.693,2.191,-7.659,0.002,0.011,-0.009
-5.691,2.162,-7.652,0.006,-0.004,-0.004
-5.739,2.193,-7.635,0.008,0.007,-0.013
-5.77,2.188,-7.616,-0.001,0.012,-0.013
-5.686,2.148,-7.671,-0.004,0.005,-0.005
-5.72,2.167,-7.678,-0.006,0.009,-0.015
-5.753,2.176,-7.621,-0.014,0.007,-0.025
-5.722,2.157,-7.659,-0.016,0.005,-0.021
-5.729,2.162,-7.652,-0.02,0.006,-0.021
-5.794,2.136,-7.575,-0.018,0.015,-0.024
-5.717,2.162,-7.669,-0.016,0.014,-0.022
-5.765,2.145,-7.628,-0.014,0.011,-0.017
-5.748,2.162,-7.64,-0.012,0.014,-0.014
-5.717,2.169,-7.649,-0.015,0.012,-0.017
-5.76,2.162,-7.645,-0.017,0.014,-0.018
-5.772,2.152,-7.635,-0.015,0.015,-0.018
-5.748,2.152,-7.638,-0.013,0.014,-0.016
-5.751,2.169,-7.633,-0.014,0.012,-0.017
-5.763,2.16,-7.626,-0.016,0.012,-0.018
-5.751,2.169,-7.649,-0.015,0.021,-0.018
-5.741,2.157,-7.645,-0.014,0.007,-0.019
-5.734,2.155,-7.628,-0.011,0.009,-0.019
-5.772,2.152,-7.642,-0.014,0.018,-0.017
-5.751,2.176,-7.638,-0.015,0.017,-0.017
-5.741,2.16,-7.657,-0.014,0.012,-0.017
-5.744,2.172,-7.626,-0.016,0.017,-0.02
-5.729,2.184,-7.647,-0.014,0.023,-0.016
-5.737,2.157,-7.654,-0.007,0.017,-0.015
-5.72,2.128,-7.664,-0.013,-0.001,-0.004
-5.732,2.2,-7.628,-0.019,0.009,-0.007
-5.734,2.152,-7.661,-0.019,-0.006,-0.013
-5.751,2.195,-7.64,-0.014,-0.019,-0.016
-5.827,2.241,-7.554,-0.024,-0.032,-0.013
-5.863,2.191,-7.506,-0.022,-0.034,0.002
-5.844,2.236,-7.525,-0.021,-0.001,-0.015
-5.839,2.227,-7.587,-0.071,-0.004,-0.038
-5.945,2.306,-7.386,-0.021,-0.021,-0.018
-5.897,2.217,-7.523,0.023,0.0,-0.009
-5.863,2.241,-7.513,-0.003,0.018,-0.034
-5.878,2.191,-7.465,0.005,0.003,-0.04
-5.959,2.167,-7.508,0.006,0.019,-0.044
-5.981,2.126,-7.527,-0.001,-0.009,-0.027
-5.976,2.16,-7.446,-0.016,-0.04,-0.02
-6.069,2.143,-7.403,-0.015,-0.039,-0.03
-6.1,2.14,-7.367,-0.011,-0.04,-0.023
-6.096,2.169,-7.345,-0.02,-0.029,-0.032
-6.072,2.102,-7.326,-0.019,-0.001,-0.017
-6.057,2.128,-7.391,-0.017,0.01,-0.005
-6.134,2.105,-7.398,-0.014,-0.005,-0.012
-6.122,2.162,-7.36,-0.012,-0.035,-0.001
-6.129,2.193,-7.286,-0.01,-0.038,-0.009
-6.232,2.164,-7.187,-0.01,-0.015,-0.023
-6.268,2.179,-7.235,0.005,0.003,-0.015
-6.23,2.16,-7.247,-0.012,0.01,-0.019
-6.208,2.205,-7.214,-0.02,0.018,-0.03
-6.175,2.136,-7.266,-0.037,0.017,-0.043
-6.244,2.155,-7.266,-0.046,0.017,-0.052
-6.251,2.116,-7.216,-0.031,0.021,-0.034
-6.251,2.116,-7.214,-0.021,0.026,-0.022
-6.218,2.164,-7.269,-0.023,0.029,-0.027
-6.189,2.167,-7.257,-0.018,0.025,-0.02
-6.194,2.174,-7.262,-0.022,0.024,-0.017
-6.203,2.152,-7.286,-0.017,0.032,-0.015
-6.199,2.143,-7.274,-0.02,0.017,-0.017
-6.153,2.157,-7.288,-0.03,0.011,-0.012
-6.249,2.155,-7.266,-0.017,0.017,-0.007
-6.146,2.193,-7.348,-0.025,0.025,-0.017
-6.153,2.176,-7.312,-0.016,0.019,-0.002
-6.105,2.224,-7.36,-0.013,0.019,-0.014
-6.153,2.205,-7.307,-0.014,0.017,-0.017
-6.098,2.215,-7.343,-0.018,0.001,-0.023
-6.155,2.205,-7.293,-0.013,0.004,-0.018
-6.182,2.239,-7.264,-0.016,0.008,-0.021
-6.165,2.239,-7.29,-0.019,0.013,-0.023
-6.163,2.227,-7.247,-0.018,0.021,-0.022
-6.189,2.193,-7.307,-0.012,0.031,-0.012
-6.129,2.195,-7.331,-0.011,0.015,-0.011
-6.141,2.224,-7.341,-0.011,0.016,-0.022
-6.163,2.217,-7.271,-0.005,0.006,-0.019
-6.165,2.195,-7.264,-0.01,0.016,-0.013
-6.132,2.212,-7.343,-0.012,0.018,-0.015
-6.134,2.222,-7.3,-0.019,0.016,-0.02
-6.155,2.21,-7.295,-0.026,0.021,-0.023
-6.127,2.239,-7.305,-0.029,0.027,-0.024
-6.141,2.215,-7.314,-0.023,0.027,-0.022
-6.098,2.181,-7.329,-0.022,0.022,-0.021
-6.108,2.224,-7.329,-0.014,0.023,-0.019
-6.129,2.227,-7.343,-0.013,0.024,-0.012
-6.038,2.255,-7.374,-0.013,0.021,-0.016
-6.057,2.219,-7.379,-0.014,0.013,-0.021
-6.112,2.224,-7.326,-0.015,0.013,-0.017
-6.093,2.224,-7.333,-0.018,0.018,-0.018
-6.074,2.243,-7.36,-0.016,0.019,-0.017
-6.062,2.267,-7.35,-0.015,0.019,-0.02
-6.072,2.236,-7.357,-0.021,0.013,-0.022
-6.079,2.248,-7.377,-0.024,0.023,-0.019
-6.088,2.234,-7.341,-0.021,0.012,-0.02
-6.036,2.267,-7.377,-0.022,0.014,-0.025
-6.062,2.241,-7.377,-0.02,0.018,-0.026
-6.067,2.248,-7.372,-0.018,0.017,-0.018
-6.062,2.241,-7.362,-0.017,0.022,-0.016
-6.043,2.272,-7.367,-0.013,0.024,-0.019
-6.055,2.263,-7.377,-0.009,0.015,-0.016
-6.041,2.282,-7.362,-0.008,0.014,-0.017
-6.019,2.248,-7.377,-0.016,0.01,-0.019
-6.065,2.255,-7.353,-0.015,0.013,-0.018
-6.055,2.263,-7.377,-0.019,0.013,-0.017
-6.038,2.258,-7.369,-0.017,0.009,-0.017
-6.053,2.265,-7.372,-0.013,0.006,-0.013
-6.053,2.253,-7.367,-0.01,0.009,-0.014
-6.069,2.267,-7.369,-0.013,0.01,-0.016
-6.055,2.243,-7.333,-0.013,0.011,-0.019
-6.06,2.265,-7.384,-0.017,0.019,-0.022
-6.079,2.255,-7.362,-0.014,0.012,-0.017
-6.072,2.251,-7.341,-0.012,0.013,-0.015
-6.043,2.253,-7.355,-0.009,0.011,-0.014
-6.045,2.255,-7.386,-0.014,0.011,-0.018
-6.06,2.258,-7.348,-0.014,0.009,-0.016
-6.069,2.26,-7.348,-0.014,0.012,-0.018
-6.057,2.267,-7.369,-0.018,0.017,-0.018
-6.067,2.255,-7.35,-0.012,0.017,-0.016
-6.024,2.248,-7.374,-0.015,0.017,-0.018
-6.065,2.263,-7.36,-0.013,0.018,-0.018
-6.053,2.274,-7.345,-0.011,0.019,-0.013
-6.026,2.258,-7.391,-0.012,0.018,-0.013
-6.043,2.263,-7.381,-0.012,0.014,-0.013
-6.045,2.265,-7.369,-0.014,0.017,-0.017
-6.033,2.265,-7.374,-0.015,0.014,-0.017
-6.026,2.26,-7.384,-0.015,0.014,-0.016
-6.043,2.253,-7.389,-0.015,0.015,-0.019
-6.026,2.274,-7.415,-0.012,0.025,-0.017
-6.017,2.258,-7.384,-0.013,0.01,-0.017
-5.995,2.263,-7.398,-0.012,0.017,-0.018
-6.014,2.265,-7.405,-0.015,0.015,-0.019
-6.007,2.251,-7.4,-0.016,0.012,-0.019
-6.026,2.26,-7.384,-0.016,0.012,-0.019
-6.026,2.26,-7.391,-0.016,0.01,-0.019
-6.026,2.258,-7.381,-0.015,0.012,-0.017
-6.026,2.251,-7.369,-0.015,0.011,-0.019
-6.002,2.272,-7.398,-0.013,0.017,-0.019
-6.033,2.267,-7.384,-0.013,0.009,-0.019
-6.021,2.251,-7.386,-0.015,0.015,-0.017
-6.007,2.263,-7.391,-0.014,0.014,-0.019
-6.014,2.282,-7.4,-0.013,0.014,-0.016
-6.019,2.279,-7.379,-0.011,0.013,-0.014
-6.019,2.27,-7.374,-0.013,0.012,-0.016
-6.019,2.274,-7.396,-0.017,0.014,-0.018
-6.029,2.282,-7.4,-0.016,0.018,-0.017
-5.99,2.282,-7.403,-0.011,0.009,-0.017
-6.002,2.263,-7.379,-0.016,0.015,-0.021
-6.043,2.243,-7.381,-0.016,0.014,-0.018
-6.017,2.272,-7.372,-0.013,0.014,-0.017
-6.009,2.26,-7.4,-0.014,0.013,-0.017
-6.007,2.27,-7.384,-0.015,0.014,-0.018
-6.021,2.272,-7.403,-0.015,0.015,-0.018
-6.024,2.267,-7.391,-0.015,0.014,-0.017
-6.014,2.282,-7.424,-0.014,0.021,-0.015
-5.997,2.267,-7.384,-0.013,0.009,-0.017
-5.99,2.27,-7.396,-0.013,0.013,-0.018
-6.026,2.265,-7.41,-0.013,0.012,-0.017
-6.002,2.277,-7.412,-0.012,0.013,-0.017
-6.012,2.265,-7.386,-0.014,0.013,-0.019
-6.002,2.274,-7.398,-0.014,0.014,-0.018
-5.995,2.267,-7.377,-0.014,0.015,-0.017
-5.997,2.267,-7.408,-0.015,0.013,-0.018
-6.029,2.284,-7.398,-0.013,0.02,-0.015
-5.986,2.263,-7.42,-0.014,0.015,-0.017
-6.0,2.272,-7.412,-0.015,0.013,-0.019
-6.019,2.282,-7.403,-0.014,0.012,-0.018
-5.993,2.272,-7.393,-0.015,0.012,-0.016
-5.997,2.265,-7.415,-0.014,0.011,-0.017
-6.007,2.267,-7.396,-0.014,0.013,-0.019
-6.012,2.258,-7.393,-0.017,0.014,-0.017
-5.995,2.27,-7.396,-0.015,0.013,-0.018
-6.026,2.282,-7.379,-0.011,0.015,-0.016
-5.974,2.255,-7.405,-0.014,0.014,-0.019
-6.0,2.289,-7.41,-0.012,0.015,-0.018
-6.002,2.289,-7.408,-0.014,0.017,-0.017
-5.974,2.27,-7.408,-0.016,0.012,-0.017
-5.978,2.265,-7.41,-0.016,0.011,-0.018
-6.019,2.267,-7.396,-0.014,0.013,-0.018
-6.005,2.267,-7.393,-0.014,0.012,-0.016
-5.983,2.267,-7.396,-0.014,0.014,-0.018
-6.007,2.26,-7.405,-0.014,0.011,-0.019
-6.005,2.267,-7.432,-0.015,0.021,-0.017
-5.983,2.265,-7.415,-0.011,0.01,-0.017
-5.995,2.279,-7.4,-0.013,0.013,-0.018
-6.017,2.263,-7.41,-0.015,0.014,-0.019
-5.995,2.279,-7.42,-0.014,0.014,-0.017
-6.005,2.258,-7.386,-0.014,0.013,-0.018
-6.007,2.277,-7.398,-0.014,0.013,-0.016
-6.014,2.234,-7.374,-0.017,0.015,-0.017
-5.995,2.289,-7.396,-0.015,0.014,-0.021
-5.99,2.253,-7.408,-0.016,0.008,-0.019
-5.976,2.267,-7.432,-0.012,0.017,-0.018
-6.005,2.26,-7.391,-0.013,0.014,-0.019
-5.986,2.248,-7.4,-0.014,0.013,-0.019
-5.981,2.265,-7.417,-0.013,0.014,-0.017
-5.995,2.258,-7.405,-0.015,0.015,-0.016
-5.995,2.26,-7.403,-0.016,0.011,-0.019
-5.99,2.26,-7.393,-0.018,0.011,-0.021
-5.981,2.272,-7.408,-0.014,0.013,-0.017
-6.0,2.253,-7.403,-0.015,0.01,-0.018
-5.99,2.27,-7.427,-0.014,0.017,-0.018
-5.986,2.282,-7.41,-0.013,0.01,-0.018
-5.983,2.277,-7.412,-0.013,0.013,-0.018
-5.993,2.258,-7.422,-0.013,0.014,-0.017
-5.981,2.279,-7.427,-0.014,0.014,-0.018
-6.005,2.263,-7.398,-0.014,0.013,-0.018
-5.995,2.27,-7.415,-0.014,0.013,-0.017
-5.993,2.279,-7.432,-0.014,0.014,-0.017
-5.983,2.255,-7.434,-0.015,0.014,-0.018
-5.981,2.282,-7.427,-0.014,0.021,-0.017
-5.993,2.277,-7.424,-0.011,0.01,-0.017
-5.976,2.282,-7.434,-0.013,0.012,-0.018
-5.995,2.27,-7.422,-0.014,0.014,-0.017
-5.966,2.291,-7.432,-0.015,0.015,-0.016
-5.981,2.282,-7.417,-0.014,0.013,-0.017
-5.976,2.277,-7.42,-0.016,0.012,-0.018
-5.986,2.265,-7.417,-0.015,0.014,-0.019
-5.981,2.291,-7.393,-0.015,0.013,-0.018
-5.978,2.284,-7.415,-0.01,0.018,-0.015
-5.945,2.265,-7.444,-0.012,0.014,-0.018
-5.986,2.279,-7.417,-0.013,0.015,-0.018
-5.978,2.284,-7.42,-0.015,0.014,-0.018
-5.971,2.279,-7.42,-0.014,0.014,-0.017
-5.962,2.284,-7.422,-0.014,0.015,-0.018
-5.969,2.272,-7.417,-0.013,0.017,-0.018
-5.976,2.274,-7.42,-0.014,0.015,-0.018
-5.969,2.282,-7.424,-0.014,0.019,-0.018
-5.969,2.274,-7.463,-0.013,0.026,-0.015
-5.95,2.274,-7.427,-0.016,0.015,-0.019
-5.947,2.258,-7.458,-0.013,0.018,-0.019
-5.966,2.265,-7.448,-0.012,0.019,-0.018
-5.93,2.279,-7.444,-0.011,0.016,-0.015
-5.923,2.277,-7.448,-0.012,0.015,-0.015
-5.933,2.279,-7.463,-0.013,0.012,-0.017
-5.947,2.27,-7.468,-0.016,0.014,-0.017
-5.933,2.282,-7.477,-0.016,0.019,-0.017
-5.935,2.272,-7.448,-0.018,0.007,-0.019
-5.95,2.27,-7.434,-0.02,0.011,-0.02
-5.974,2.272,-7.436,-0.02,0.012,-0.018
-5.93,2.274,-7.456,-0.016,0.007,-0.016
-5.94,2.277,-7.446,-0.015,0.009,-0.016
-5.952,2.289,-7.441,-0.015,0.01,-0.017
-5.947,2.294,-7.432,-0.014,0.011,-0.016
-5.974,2.294,-7.417,-0.012,0.013,-0.017
-5.928,2.279,-7.448,-0.012,0.013,-0.018
-5.964,2.282,-7.429,-0.012,0.012,-0.017
-5.966,2.303,-7.415,-0.011,0.01,-0.016
-5.954,2.289,-7.42,-0.012,0.012,-0.016
-5.95,2.286,-7.46,-0.015,0.011,-0.018
-5.962,2.289,-7.434,-0.015,0.014,-0.018
-5.969,2.286,-7.429,-0.014,0.014,-0.017
-5.954,2.286,-7.427,-0.015,0.013,-0.016
-5.959,2.291,-7.412,-0.016,0.01,-0.017
-5.988,2.282,-7.398,-0.011,0.017,-0.016
-5.921,2.284,-7.439,-0.013,0.016,-0.018
-5.974,2.291,-7.424,-0.012,0.014,-0.016
-5.983,2.296,-7.415,-0.014,0.01,-0.016
-5.95,2.286,-7.412,-0.015,0.014,-0.015
-5.935,2.282,-7.456,-0.016,0.015,-0.019
-5.954,2.289,-7.439,-0.013,0.016,-0.018
-5.954,2.286,-7.427,-0.013,0.015,-0.017
-5.95,2.286,-7.434,-0.013,0.017,-0.018
-5.945,2.296,-7.451,-0.013,0.015,-0.018
-5.94,2.274,-7.453,-0.015,0.014,-0.019
-5.926,2.279,-7.479,-0.012,0.021,-0.018
-5.94,2.284,-7.456,-0.015,0.011,-0.017
-5.926,2.279,-7.439,-0.015,0.009,-0.018
-5.964,2.286,-7.432,-0.017,0.011,-0.017
-5.938,2.303,-7.432,-0.019,0.011,-0.016
-5.95,2.301,-7.434,-0.021,0.013,-0.021
-5.938,2.301,-7.458,-0.018,0.01,-0.018
-5.947,2.298,-7.432,-0.015,0.01,-0.016
-5.978,2.301,-7.436,-0.017,0.013,-0.012
-5.93,2.33,-7.448,-0.02,0.014,-0.019
-5.935,2.315,-7.46,-0.016,0.02,-0.016
-5.93,2.291,-7.441,-0.011,0.008,-0.018
-5.942,2.308,-7.448,-0.01,0.014,-0.017
-5.966,2.318,-7.436,-0.011,0.013,-0.017
-5.933,2.327,-7.441,-0.012,0.011,-0.015
-5.921,2.308,-7.451,-0.013,0.01,-0.018
-5.93,2.313,-7.439,-0.015,0.013,-0.021
-5.966,2.301,-7.417,-0.016,0.014,-0.018
-5.947,2.306,-7.42,-0.015,0.013,-0.017
-5.94,2.318,-7.448,-0.016,0.013,-0.018
-5.966,2.291,-7.42,-0.015,0.014,-0.018
-5.926,2.291,-7.456,-0.013,0.018,-0.017
-5.947,2.313,-7.439,-0.012,0.012,-0.017
-5.954,2.313,-7.408,-0.013,0.01,-0.017
-5.935,2.301,-7.441,-0.013,0.011,-0.019
-5.923,2.291,-7.453,-0.013,0.014,-0.018
-5.93,2.301,-7.436,-0.012,0.015,-0.018
-5.947,2.306,-7.446,-0.011,0.016,-0.017
-5.923,2.303,-7.47,-0.012,0.02,-0.018
-5.899,2.303,-7.479,-0.012,0.018,-0.017
-5.921,2.284,-7.463,-0.016,0.011,-0.017
-5.906,2.301,-7.496,-0.012,0.017,-0.017
-5.921,2.306,-7.453,-0.014,0.005,-0.017
-5.916,2.301,-7.456,-0.015,0.009,-0.017
-5.947,2.294,-7.463,-0.016,0.011,-0.017
-5.923,2.313,-7.47,-0.016,0.012,-0.017
-5.933,2.301,-7.444,-0.015,0.01,-0.018
-5.928,2.315,-7.444,-0.015,0.012,-0.017
-5.926,2.327,-7.446,-0.013,0.014,-0.014
-5.923,2.315,-7.441,-0.017,0.013,-0.016
-5.93,2.334,-7.465,-0.015,0.019,-0.014
-5.902,2.306,-7.446,-0.015,0.009,-0.015
-5.914,2.318,-7.458,-0.013,0.015,-0.019
-5.938,2.313,-7.477,-0.014,0.014,-0.019
-5.914,2.325,-7.456,-0.013,0.014,-0.017
-5.918,2.327,-7.472,-0.014,0.01,-0.016
-5.923,2.322,-7.441,-0.013,0.009,-0.017
-5.918,2.306,-7.451,-0.012,0.011,-0.017
